ぼっーとする、うわのそら,เหม่อ,ぼっーとする、うわのそら,เหม่อ
複数形,พหูพจน์,複数形,พหูพจน์
良い1日を,ขอให้เป็นวันดีๆ,良い1日を,ขอให้เป็นวันดีๆ
イメージを取りつくろう,นิสัยสร้างภาพ,イメージを取りつくろう,นิสัยสร้างภาพ
such as,อาทิเช่น,such as,อาทิเช่น
虫歯,ฟันผุ,虫歯,ฟันผุ
風水,ฮวงจุ้ย,風水,ฮวงจุ้ย
検証する,พิสูจน์,検証する,พิสูจน์
手当,เบี้ยเลี้ยง,手当,เบี้ยเลี้ยง
罵り合う,ด่าทอกัน,罵り合う,ด่าทอกัน
下ネタ,เรื่องใต้สะดือ,下ネタ,เรื่องใต้สะดือ
コーヒーを淹れる,ชงกาแฟ,コーヒーを淹れる,ชงกาแฟ
脈絡なく話す,พูดข้ามไปข้ามมา พูดวนไปวนมา,脈絡なく話す,พูดข้ามไปข้ามมา พูดวนไปวนมา
腱,เส้นเอ็น,腱,เส้นเอ็น
小さな、ささいな,จ้อย,小さな、ささいな,จ้อย
リビドー、性欲が抑えられない,ตัญหาราคะ,リビドー、性欲が抑えられない,ตัญหาราคะ
世紀,ศตวรรษ,世紀,ศตวรรษ
サバイバル術,วิธีเอาตัวรอด,サバイバル術,วิธีเอาตัวรอด
耳を傾けて聞く,เงี่ยหูฟัง,耳を傾けて聞く,เงี่ยหูฟัง
黒曜石,หินออบซิเดียน,黒曜石,หินออบซิเดียน
雑用,งานเบ็ดเตล็ด,雑用,งานเบ็ดเตล็ด
星座,จักรราศี,星座,จักรราศี
始める、取り掛かる,ประเดิม เผดิม,始める、取り掛かる,ประเดิม เผดิม
聖なる、神秘的な,ศักดิ์สิทธิ์,聖なる、神秘的な,ศักดิ์สิทธิ์
理論,ทฤษฎี,理論,ทฤษฎี
直径,เส้นผ่านศูนย์กลาง,直径,เส้นผ่านศูนย์กลาง
(人に) ついていく,บริวาร,(人に) ついていく,บริวาร
字幕,คำบรรยาย,字幕,คำบรรยาย
荷物,สัมภาระ,荷物,สัมภาระ
情けない、みじめ,น่าสมเพช,情けない、みじめ,น่าสมเพช
醜い、みっともない,ทุเรศ,醜い、みっともない,ทุเรศ
段ボール(波型にした紙),กล่องกระดาษลูกฟูก,段ボール(波型にした紙),กล่องกระดาษลูกฟูก
火を弱める,หรี่ไฟ,火を弱める,หรี่ไฟ
歯並びが悪い,ฟันเก,歯並びが悪い,ฟันเก
ルーチン,กิจวัตร,ルーチン,กิจวัตร
意見が合わない、対立する,แตกคอ,意見が合わない、対立する,แตกคอ
撤廃する、廃止する,ล้มล้าง,撤廃する、廃止する,ล้มล้าง
溶岩,ลาวา,溶岩,ลาวา
(避難時など)集合場所,จุดรวมพล,(避難時など)集合場所,จุดรวมพล
くどくど話す,พูดเยิ่นเย้อ,くどくど話す,พูดเยิ่นเย้อ
地平線,ขอบฟ้า,地平線,ขอบฟ้า
振舞う,ทำตัว,振舞う,ทำตัว
カツアゲ,ขู่เอาเงิน,カツアゲ,ขู่เอาเงิน
櫛,หวี,櫛,หวี
ランプ,ตะเกียง,ランプ,ตะเกียง
あいつ,ไอ้หมอนั่น,あいつ,ไอ้หมอนั่น
水用のボウル,ขัน,水用のボウル,ขัน
生存,การอยู่รอด,生存,การอยู่รอด
プロフェッショナル,มืออาชีพ,プロフェッショナル,มืออาชีพ
倉庫,คลังสินค้า,倉庫,คลังสินค้า
安定している,เสถียรภาพ,安定している,เสถียรภาพ
吊るしてぶらぶらさせる,กระต่องกระแต่ง,吊るしてぶらぶらさせる,กระต่องกระแต่ง
ディスコース,ปริจเฉท,ディスコース,ปริจเฉท
両親,บิดามารดา,両親,บิดามารดา
今頃,ป่านนี้,今頃,ป่านนี้
国立公園,อุทยาน,国立公園,อุทยาน
選択式問題,ข้อสอบปรนัย,選択式問題,ข้อสอบปรนัย
肩に掛ける,สะพาย,肩に掛ける,สะพาย
発売,วางขาย,発売,วางขาย
自殺する,ฆ่าตัวตาย,自殺する,ฆ่าตัวตาย
よく知られているように,อย่างเกรียวกราว กล่าวขาน,よく知られているように,อย่างเกรียวกราว กล่าวขาน
からかう,แหย่เย้า,からかう,แหย่เย้า
肉魚料理、生物,ของคาว,肉魚料理、生物,ของคาว
痰やつばを吐く,ขากถุย,痰やつばを吐く,ขากถุย
植木鉢,กระถางต้นไม้,植木鉢,กระถางต้นไม้
許す,ให้อภัย,許す,ให้อภัย
わざと...する,จงใจ...,わざと...する,จงใจ...
月の満ち欠け,ข้างขึ้นข้างแรม,月の満ち欠け,ข้างขึ้นข้างแรม
きまりの悪い、気まずい,เคอะเขิน,きまりの悪い、気まずい,เคอะเขิน
邪魔する、引き止める,รั้ง,邪魔する、引き止める,รั้ง
ボンボン,คุณหนู,ボンボン,คุณหนู
ボケ防止,ป้องกันสมองเสื่อม,ボケ防止,ป้องกันสมองเสื่อม
セクシーな、性欲をそそる,เย้ายวน,セクシーな、性欲をそそる,เย้ายวน
目立つ,โดดเด่น,目立つ,โดดเด่น
恋におちる,ตกหลุมรัก,恋におちる,ตกหลุมรัก
劣等感,ปมด้อย,劣等感,ปมด้อย
金づち,ค้องเหล็ก,金づち,ค้องเหล็ก
気象学,อุตุนิยมวิทยา,気象学,อุตุนิยมวิทยา
姿、形、スタイル,รูปร่าง,姿、形、スタイル,รูปร่าง
機械などが狂う,รวน,機械などが狂う,รวน
(肉などが)柔らかい,เปื่อย,(肉などが)柔らかい,เปื่อย
爪とぎ器,ที่ฝนเล็บแมว,爪とぎ器,ที่ฝนเล็บแมว
世界中,ทั่วทุกมุมโลก,世界中,ทั่วทุกมุมโลก
質に入れる,จำนำ,質に入れる,จำนำ
春節,ตรุษจีน,春節,ตรุษจีน
仮眠する,งีบหลับ,仮眠する,งีบหลับ
レモングラス,ตะไคร้,レモングラス,ตะไคร้
おしっこする,ยิงกระต่าย/เก็บดอกไม้,おしっこする,ยิงกระต่าย/เก็บดอกไม้
急落する,ดิ่งฮวบฮาบ,急落する,ดิ่งฮวบฮาบ
狙う,เล็ง,狙う,เล็ง
お気楽な、楽観的な,โลกสวย,お気楽な、楽観的な,โลกสวย
毛穴,รูขุมขน,毛穴,รูขุมขน
曲芸師,นักแสดงผาดโผน,曲芸師,นักแสดงผาดโผน
